#ObjectID	MJD	Range	Phase angle	RA	DE	dRA	dDE	Length	Beta	A*rho	m_abs	m_app	Luminosity	Shadow	Lon	Lat
#	d	m	deg	deg	deg	arcsec / s	arcsec / s	arcsec	--	m2	mag	mag	W	--	deg	deg
00034	60234.365142882	7.528e+06	1.12623	341.39876	-46.93533	309.98430	-31.21133	2.16355	0.67408	2.52828	30.05798	30.55912	4.142e+14	False	-175.30460	-46.97363
00035	60234.365142882	7.529e+06	1.11041	351.47292	-50.01361	316.85633	-0.25437	2.20039	0.67408	2.52828	30.05798	30.54584	4.142e+14	False	-165.25170	-50.04406
00036	60234.365142882	7.530e+06	1.09672	2.68553	-52.11348	310.07469	30.70321	2.16383	0.67408	2.52828	30.05798	30.53448	4.142e+14	False	-154.06995	-52.13974
00037	60234.365142882	7.531e+06	1.08527	14.68396	-53.06422	291.25402	59.45302	2.06431	0.67408	2.52828	30.05798	30.52507	4.142e+14	False	-142.10781	-53.09280
00038	60234.365142882	7.532e+06	1.07615	26.86432	-52.77676	264.59962	84.36495	1.92864	0.67408	2.52828	30.05798	30.51763	4.142e+14	False	-129.96145	-52.81526
00039	60234.365142882	7.533e+06	1.06943	38.55647	-51.27998	235.18639	104.70864	1.78779	0.67408	2.52828	30.05798	30.51219	4.142e+14	False	-118.29366	-51.33462
00040	60234.365142882	7.533e+06	1.06518	49.26045	-48.70854	207.15053	120.58708	1.66453	0.67408	2.52828	30.05798	30.50876	4.142e+14	False	-107.60137	-48.78241
00041	60234.365142882	7.534e+06	1.06345	58.75808	-45.25233	182.84748	132.60298	1.56853	0.67408	2.52828	30.05798	30.50737	4.142e+14	False	-98.10418	-45.34498
00042	60234.365142882	7.535e+06	1.06427	67.06556	-41.10535	163.08282	141.50728	1.49943	0.67408	2.52828	30.05798	30.50803	4.142e+14	False	-89.78935	-41.21338
00043	60234.365142882	7.536e+06	1.06766	74.32812	-36.43591	147.75560	147.98679	1.45223	0.67408	2.52828	30.05798	30.51076	4.142e+14	False	-82.51491	-36.55394
00044	60234.365142882	7.536e+06	1.07362	80.73368	-31.37831	136.40470	152.58351	1.42129	0.67408	2.52828	30.05798	30.51558	4.142e+14	False	-76.09525	-31.49990
00045	60234.365142882	7.537e+06	1.08216	86.46639	-26.03597	128.52161	155.68879	1.40197	0.67408	2.52828	30.05798	30.52252	4.142e+14	False	-70.34765	-26.15439
00046	60234.365142882	7.537e+06	1.09325	91.68962	-20.48754	123.68974	157.56422	1.39107	0.67408	2.52828	30.05798	30.53161	4.142e+14	False	-65.10951	-20.59637
00047	60234.365142882	7.537e+06	1.10687	96.54274	-14.79414	121.63488	158.36436	1.38671	0.67408	2.52828	30.05798	30.54289	4.142e+14	False	-60.24182	-14.88779
00048	60234.365142882	7.537e+06	1.12302	101.14519	-9.00436	122.23707	158.15326	1.38810	0.67408	2.52828	30.05798	30.55641	4.142e+14	False	-55.62531	-9.07844
00049	60234.365142882	7.537e+06	1.14170	105.60184	-3.15888	125.53249	156.91165	1.39546	0.67408	2.52828	30.05798	30.57226	4.142e+14	False	-51.15517	-3.21053
00050	60234.365142882	7.537e+06	1.16296	110.00866	2.70583	131.71316	154.53486	1.41007	0.67408	2.52828	30.05798	30.59057	4.142e+14	False	-46.73547	2.67778
00051	60234.365142882	7.536e+06	1.18691	114.45881	8.55497	141.12295	150.82100	1.43437	0.67408	2.52828	30.05798	30.61153	4.142e+14	False	-42.27307	8.54998
00052	60234.365142882	7.536e+06	1.21376	119.04809	14.35245	154.23329	145.45086	1.47222	0.67408	2.52828	30.05798	30.63546	4.142e+14	False	-37.67226	14.36832
00053	60234.365142882	7.535e+06	1.24393	123.88049	20.05772	171.56036	137.96432	1.52884	0.67408	2.52828	30.05798	30.66288	4.142e+14	False	-32.82927	20.09076
00054	60234.365142882	7.534e+06	1.27822	129.07447	25.62283	193.45847	127.74658	1.60993	0.67408	2.52828	30.05798	30.69469	4.142e+14	False	-27.62600	25.66824
00055	60234.365142882	7.533e+06	1.31813	134.76813	30.98750	219.69934	114.06113	1.71905	0.67408	2.52828	30.05798	30.73261	4.142e+14	False	-21.92501	31.03982
00056	60234.365142882	7.532e+06	1.36680	141.12351	36.07423	248.84204	96.18397	1.85267	0.67408	2.52828	30.05798	30.78007	4.142e+14	False	-15.56531	36.12787
00057	60234.365142882	7.531e+06	1.43123	148.32450	40.78136	277.68443	73.68826	1.99511	0.67408	2.52828	30.05798	30.84489	4.142e+14	False	-8.36456	40.83134
00058	60234.365142882	7.530e+06	1.52842	156.56042	44.97618	301.46215	46.82054	2.11859	0.67408	2.52828	30.05798	30.94660	4.142e+14	False	-0.13559	45.01896
00059	60234.365142882	7.529e+06	1.69088	165.98270	48.49200	315.22522	16.74251	2.19215	0.67408	2.52828	30.05798	31.12530	4.142e+14	False	9.27081	48.52638
00060	60234.365142882	7.528e+06	1.85786	176.62035	51.13501	315.77214	-14.57990	2.19520	0.67408	2.52828	30.05798	31.31574	4.142e+14	False	19.88245	51.16287
00061	60234.365142882	7.527e+06	1.86166	188.27340	52.71260	302.97402	-44.84995	2.12691	0.67408	2.52828	30.05798	31.32010	4.142e+14	False	31.50126	52.73908
00062	60234.365142882	7.526e+06	1.80756	200.45801	53.08387	279.82627	-72.05411	2.00663	0.67408	2.52828	30.05798	31.25805	4.142e+14	False	43.64955	53.11629
00063	60234.365142882	7.525e+06	1.75450	212.50530	52.21167	251.21306	-94.95285	1.86499	0.67408	2.52828	30.05798	31.19740	4.142e+14	False	55.66662	52.25730
00064	60234.365142882	7.524e+06	1.70711	223.79724	50.17842	221.97570	-113.22947	1.73046	0.67408	2.52828	30.05798	31.14361	4.142e+14	False	66.94010	50.24217
00065	60234.365142882	7.524e+06	1.66385	233.96105	47.15209	195.46135	-127.26617	1.61974	0.67408	2.52828	30.05798	31.09496	4.142e+14	False	77.09790	47.23536
00066	60234.365142882	7.523e+06	1.62335	242.90021	43.33036	173.23388	-137.77201	1.53708	0.67408	2.52828	30.05798	31.04991	4.142e+14	False	86.04079	43.43116
00067	60234.365142882	7.523e+06	1.58478	250.70529	38.89802	155.59173	-145.48616	1.47926	0.67408	2.52828	30.05798	31.00751	4.142e+14	False	93.85577	39.01184
00068	60234.365142882	7.523e+06	1.54764	257.55033	34.00847	142.20997	-151.03190	1.44061	0.67408	2.52828	30.05798	30.96723	4.142e+14	False	100.71403	34.12927
00069	60234.365142882	7.523e+06	1.51166	263.62618	28.78141	132.57658	-154.87926	1.41578	0.67408	2.52828	30.05798	30.92875	4.142e+14	False	106.80453	28.90247
00070	60234.365142882	7.523e+06	1.47670	269.10905	23.30831	126.21507	-157.35549	1.40083	0.67408	2.52828	30.05798	30.89192	4.142e+14	False	112.30241	23.42291
00071	60234.365142882	7.523e+06	1.44269	274.15130	17.65960	122.77360	-158.66868	1.39321	0.67408	2.52828	30.05798	30.85665	4.142e+14	False	117.35948	17.76162
00072	60234.365142882	7.523e+06	1.40961	278.88305	11.89031	122.05191	-158.92836	1.39158	0.67408	2.52828	30.05798	30.82290	4.142e+14	False	122.10560	11.97468
00073	60234.365142882	7.523e+06	1.37749	283.41651	6.04571	124.00686	-158.15754	1.39567	0.67408	2.52828	30.05798	30.79068	4.142e+14	False	126.65288	6.10874
00025	60234.365142882	7.523e+06	1.24746	295.02851	6.02045	124.04944	-158.13000	1.39570	0.67408	2.52828	30.05798	30.66611	4.142e+14	False	138.26578	6.10874
00026	60234.365142882	7.524e+06	1.22094	299.46516	0.14012	128.80673	-156.26246	1.40630	0.67408	2.52828	30.05798	30.64193	4.142e+14	False	142.71480	0.20430
00027	60234.365142882	7.524e+06	1.19640	303.89926	-5.74062	136.62529	-153.15067	1.42525	0.67408	2.52828	30.05798	30.61994	4.142e+14	False	147.16025	-5.70099
00028	60234.365142882	7.524e+06	1.17392	308.42513	-11.58572	147.91765	-148.53570	1.45573	0.67408	2.52828	30.05798	30.60011	4.142e+14	False	151.69641	-11.56934
00029	60234.365142882	7.525e+06	1.15356	313.14289	-17.35669	163.18995	-142.02874	1.50236	0.67408	2.52828	30.05798	30.58243	4.142e+14	False	156.42319	-17.36073
00030	60234.365142882	7.525e+06	1.13541	318.16372	-23.00883	182.90084	-133.09123	1.57083	0.67408	2.52828	30.05798	30.56689	4.142e+14	False	161.45146	-23.02917
00031	60234.365142882	7.526e+06	1.11955	323.61621	-28.48788	207.15094	-121.04033	1.66612	0.67408	2.52828	30.05798	30.55349	4.142e+14	False	166.90925	-28.51956
00032	60234.365142882	7.526e+06	1.10608	329.65111	-33.72490	235.13882	-105.12887	1.78868	0.67408	2.52828	30.05798	30.54223	4.142e+14	False	172.94642	-33.76265
00033	60234.365142882	7.527e+06	1.09506	336.44248	-38.62995	264.51445	-84.75923	1.92891	0.67408	2.52828	30.05798	30.53310	4.142e+14	False	179.73574	-38.66887
00034	60234.365142882	7.528e+06	1.08657	344.17996	-43.08568	291.15150	-59.83086	2.06414	0.67408	2.52828	30.05798	30.52613	4.142e+14	False	-172.53492	-43.12202
00035	60234.365142882	7.528e+06	1.08066	353.03931	-46.94160	309.97988	-31.07529	2.16343	0.67408	2.52828	30.05798	30.52130	4.142e+14	False	-163.69170	-46.97363
00036	60234.365142882	7.529e+06	1.07738	3.11747	-50.01525	316.79062	-0.12349	2.19994	0.67408	2.52828	30.05798	30.51863	4.142e+14	False	-153.63880	-50.04406
00037	60234.365142882	7.530e+06	1.07676	14.33230	-52.10992	309.95852	30.81927	2.16310	0.67408	2.52828	30.05798	30.51813	4.142e+14	False	-142.45705	-52.13974
00038	60234.365142882	7.531e+06	1.07880	26.33016	-53.05525	291.10956	59.54754	2.06345	0.67408	2.52828	30.05798	30.51979	4.142e+14	False	-130.49491	-53.09280
00039	60234.365142882	7.532e+06	1.08351	38.50694	-52.76271	264.45216	84.43558	1.92781	0.67408	2.52828	30.05798	30.52363	4.142e+14	False	-118.34855	-52.81526
00040	60234.365142882	7.533e+06	1.09086	50.19339	-51.26164	235.05557	104.75704	1.78710	0.67408	2.52828	30.05798	30.52965	4.142e+14	False	-106.68076	-51.33462
00041	60234.365142882	7.533e+06	1.10083	60.89101	-48.68693	207.04618	120.61715	1.66401	0.67408	2.52828	30.05798	30.53787	4.142e+14	False	-95.98847	-48.78241
00042	60234.365142882	7.534e+06	1.11336	70.38282	-45.22846	182.77121	132.61904	1.56817	0.67408	2.52828	30.05798	30.54830	4.142e+14	False	-86.49128	-45.34498
00043	60234.365142882	7.535e+06	1.12840	78.68558	-41.08003	163.03180	141.51301	1.49918	0.67408	2.52828	30.05798	30.56096	4.142e+14	False	-78.17645	-41.21338
00044	60234.365142882	7.536e+06	1.14592	85.94463	-36.40976	147.72573	147.98488	1.45208	0.67408	2.52828	30.05798	30.57587	4.142e+14	False	-70.90201	-36.55394
00045	60234.365142882	7.536e+06	1.16585	92.34776	-31.35177	136.39215	152.57578	1.42119	0.67408	2.52828	30.05798	30.59308	4.142e+14	False	-64.48235	-31.49990
00046	60234.365142882	7.537e+06	1.18816	98.07892	-26.00936	128.52348	155.67632	1.40191	0.67408	2.52828	30.05798	30.61263	4.142e+14	False	-58.73475	-26.15439
00047	60234.365142882	7.537e+06	1.21283	103.30133	-20.46110	123.70407	157.54757	1.39104	0.67408	2.52828	30.05798	30.63462	4.142e+14	False	-53.49661	-20.59637
00048	60234.365142882	7.537e+06	1.23988	108.15420	-14.76806	121.66058	158.34365	1.38670	0.67408	2.52828	30.05798	30.65916	4.142e+14	False	-48.62892	-14.88779
00049	60234.365142882	7.537e+06	1.26938	112.75688	-8.97879	122.27378	158.12825	1.38811	0.67408	2.52828	30.05798	30.68642	4.142e+14	False	-44.01241	-9.07844
00050	60234.365142882	7.537e+06	1.30146	117.21419	-3.13395	125.58050	156.88178	1.39551	0.67408	2.52828	30.05798	30.71667	4.142e+14	False	-39.54227	-3.21053
00051	60234.365142882	7.537e+06	1.33641	121.62205	2.72996	131.77324	154.49918	1.41015	0.67408	2.52828	30.05798	30.75029	4.142e+14	False	-35.12257	2.67778
00052	60234.365142882	7.536e+06	1.37470	126.07364	8.57815	141.19616	150.77815	1.43450	0.67408	2.52828	30.05798	30.78790	4.142e+14	False	-30.66017	8.54998
00053	60234.365142882	7.536e+06	1.41712	130.66476	14.37452	154.32055	145.39902	1.47241	0.67408	2.52828	30.05798	30.83051	4.142e+14	False	-26.05936	14.36832
00054	60234.365142882	7.535e+06	1.46509	135.49945	20.07846	171.66161	137.90121	1.52911	0.67408	2.52828	30.05798	30.87981	4.142e+14	False	-21.21637	20.09076
00055	60234.365142882	7.534e+06	1.52118	140.69621	25.64197	193.57115	127.66964	1.61029	0.67408	2.52828	30.05798	30.93887	4.142e+14	False	-16.01310	25.66824
00056	60234.365142882	7.533e+06	1.59037	146.39320	31.00471	219.81613	113.96806	1.71947	0.67408	2.52828	30.05798	31.01363	4.142e+14	False	-10.31211	31.03982
00057	60234.365142882	7.532e+06	1.68314	152.75247	36.08909	248.94892	96.07383	1.85308	0.67408	2.52828	30.05798	31.11659	4.142e+14	False	-3.95241	36.12787
00058	60234.365142882	7.531e+06	1.82237	159.95789	40.79333	277.76154	73.56296	1.99540	0.67408	2.52828	30.05798	31.27503	4.142e+14	False	3.24834	40.83134
00059	60234.365142882	7.530e+06	2.03716	168.19852	44.98462	301.48956	46.68582	2.11863	0.67408	2.52828	30.05798	31.51906	4.142e+14	False	11.47731	45.01896
00060	60234.365142882	7.529e+06	2.15045	177.62527	48.49619	315.19156	16.60746	2.19187	0.67408	2.52828	30.05798	31.64125	4.142e+14	False	20.88371	48.52638
00061	60234.365142882	7.528e+06	1.98364	188.26625	51.13427	315.68039	-14.70506	2.19460	0.67408	2.52828	30.05798	31.45918	4.142e+14	False	31.49535	51.16287
00062	60234.365142882	7.527e+06	1.83026	199.92030	52.70651	302.84116	-44.95661	2.12611	0.67408	2.52828	30.05798	31.28408	4.142e+14	False	43.11416	52.73908
00063	60234.365142882	7.526e+06	1.72686	212.10289	53.07245	279.67721	-72.13751	2.00577	0.67408	2.52828	30.05798	31.16597	4.142e+14	False	55.26245	53.11629
00064	60234.365142882	7.525e+06	1.65089	224.14542	52.19548	251.07140	-95.01267	1.86422	0.67408	2.52828	30.05798	31.08049	4.142e+14	False	67.27952	52.25730
00065	60234.365142882	7.524e+06	1.58984	235.43116	50.15840	221.85667	-113.26867	1.72985	0.67408	2.52828	30.05798	31.01304	4.142e+14	False	78.55300	50.24217
00066	60234.365142882	7.524e+06	1.53766	245.58874	47.12929	195.37046	-127.28906	1.61929	0.67408	2.52828	30.05798	30.95650	4.142e+14	False	88.71080	47.23536
00067	60234.365142882	7.523e+06	1.49124	254.52255	43.30570	173.17016	-137.78271	1.53678	0.67408	2.52828	30.05798	30.90717	4.142e+14	False	97.65369	43.43116
00068	60234.365142882	7.523e+06	1.44891	262.32349	38.87223	155.55144	-145.48788	1.47907	0.67408	2.52828	30.05798	30.86306	4.142e+14	False	105.46867	39.01184
00069	60234.365142882	7.523e+06	1.40971	269.16556	33.98208	142.18899	-151.02692	1.44048	0.67408	2.52828	30.05798	30.82300	4.142e+14	False	112.32693	34.12927
00070	60234.365142882	7.523e+06	1.37307	275.23942	28.75479	132.57149	-154.86902	1.41571	0.67408	2.52828	30.05798	30.78629	4.142e+14	False	118.41743	28.90247
00071	60234.365142882	7.523e+06	1.33867	280.72111	23.28175	126.22340	-157.34080	1.40079	0.67408	2.52828	30.05798	30.75248	4.142e+14	False	123.91531	23.42291
00072	60234.365142882	7.523e+06	1.30632	285.76284	17.63331	122.79383	-158.64987	1.39319	0.67408	2.52828	30.05798	30.72129	4.142e+14	False	128.97238	17.76162
00073	60234.365142882	7.523e+06	1.27592	290.49459	11.86447	122.08333	-158.90539	1.39158	0.67408	2.52828	30.05798	30.69254	4.142e+14	False	133.71850	11.97468
00074	60234.365142882	7.523e+06	1.24746	295.02851	6.02045	124.04944	-158.13000	1.39570	0.67408	2.52828	30.05798	30.66611	4.142e+14	False	138.26578	6.10874
00026	60234.365142882	7.523e+06	1.12269	306.63998	5.99739	124.10364	-158.09287	1.39573	0.67408	2.52828	30.05798	30.55613	4.142e+14	False	149.87868	6.10874
00027	60234.365142882	7.524e+06	1.10087	311.07801	0.11816	128.87118	-156.22024	1.40636	0.67408	2.52828	30.05798	30.53791	4.142e+14	False	154.32770	0.20430
00028	60234.365142882	7.524e+06	1.08212	315.51382	-5.76135	136.70055	-153.10215	1.42534	0.67408	2.52828	30.05798	30.52249	4.142e+14	False	158.77315	-5.70099
00029	60234.365142882	7.524e+06	1.06647	320.04176	-11.60506	148.00413	-148.47931	1.45587	0.67408	2.52828	30.05798	30.50980	4.142e+14	False	163.30931	-11.56934
00030	60234.365142882	7.525e+06	1.05398	324.76196	-17.37446	163.28720	-141.96255	1.50257	0.67408	2.52828	30.05798	30.49979	4.142e+14	False	168.03609	-17.36073
00031	60234.365142882	7.525e+06	1.04469	329.78565	-23.02480	183.00633	-133.01311	1.57110	0.67408	2.52828	30.05798	30.49241	4.142e+14	False	173.06436	-23.02917
00032	60234.365142882	7.526e+06	1.03863	335.24142	-28.50175	207.25820	-120.94837	1.66644	0.67408	2.52828	30.05798	30.48762	4.142e+14	False	178.52215	-28.51956
00033	60234.365142882	7.526e+06	1.03581	341.28004	-33.73630	235.23561	-105.02224	1.78899	0.67408	2.52828	30.05798	30.48541	4.142e+14	False	-175.44068	-33.76265
00034	60234.365142882	7.527e+06	1.03625	348.07552	-38.63843	264.58296	-84.63954	1.92911	0.67408	2.52828	30.05798	30.48575	4.142e+14	False	-168.65136	-38.66887
00035	60234.365142882	7.528e+06	1.03990	355.81729	-43.09068	291.17274	-59.70317	2.06410	0.67408	2.52828	30.05798	30.48862	4.142e+14	False	-160.92202	-43.12202
00036	60234.365142882	7.528e+06	1.04673	4.68065	-46.94251	309.94179	-30.94800	2.16308	0.67408	2.52828	30.05798	30.49402	4.142e+14	False	-152.07880	-46.97363
00037	60234.365142882	7.529e+06	1.05667	14.76176	-50.01149	316.69471	-0.00646	2.19927	0.67408	2.52828	30.05798	30.50193	4.142e+14	False	-142.02590	-50.04406
00038	60234.365142882	7.530e+06	1.06963	25.97744	-52.10111	309.82061	30.91741	2.16222	0.67408	2.52828	30.05798	30.51235	4.142e+14	False	-130.84415	-52.13974
00039	60234.365142882	7.531e+06	1.08553	37.97326	-53.04142	290.95458	59.62172	2.06250	0.67408	2.52828	30.05798	30.52528	4.142e+14	False	-118.88201	-53.09280
00040	60234.365142882	7.532e+06	1.10426	50.14520	-52.74439	264.30521	84.48522	1.92694	0.67408	2.52828	30.05798	30.54072	4.142e+14	False	-106.73565	-52.81526
00041	60234.365142882	7.533e+06	1.12571	61.82519	-51.23979	234.93383	104.78518	1.78641	0.67408	2.52828	30.05798	30.55868	4.142e+14	False	-95.06786	-51.33462
00042	60234.365142882	7.533e+06	1.14977	72.51625	-48.66264	206.95627	120.62850	1.66351	0.67408	2.52828	30.05798	30.57918	4.142e+14	False	-84.37557	-48.78241
00043	60234.365142882	7.534e+06	1.17635	82.00246	-45.20270	182.71196	132.61819	1.56783	0.67408	2.52828	30.05798	30.60225	4.142e+14	False	-74.87838	-45.34498
00044	60234.365142882	7.535e+06	1.20538	90.30100	-41.05357	162.99855	141.50356	1.49897	0.67408	2.52828	30.05798	30.62794	4.142e+14	False	-66.56355	-41.21338
00045	60234.365142882	7.536e+06	1.23678	97.55717	-36.38314	147.71332	147.96932	1.45194	0.67408	2.52828	30.05798	30.65633	4.142e+14	False	-59.28911	-36.55394
00046	60234.365142882	7.536e+06	1.27054	103.95855	-31.32536	136.39627	152.55563	1.42110	0.67408	2.52828	30.05798	30.68751	4.142e+14	False	-52.86945	-31.49990
00047	60234.365142882	7.537e+06	1.30667	109.68885	-25.98343	128.54099	155.65242	1.40186	0.67408	2.52828	30.05798	30.72163	4.142e+14	False	-47.12185	-26.15439
00048	60234.365142882	7.537e+06	1.34526	114.91108	-20.43583	123.73294	157.52025	1.39101	0.67408	2.52828	30.05798	30.75890	4.142e+14	False	-41.88371	-20.59637
00049	60234.365142882	7.537e+06	1.38647	119.76430	-14.74357	121.69970	158.31283	1.38670	0.67408	2.52828	30.05798	30.79963	4.142e+14	False	-37.01602	-14.88779
00050	60234.365142882	7.537e+06	1.43062	124.36779	-8.95522	122.32274	158.09355	1.38813	0.67408	2.52828	30.05798	30.84427	4.142e+14	False	-32.39951	-9.07844
00051	60234.365142882	7.537e+06	1.47819	128.82628	-3.11142	125.63944	156.84250	1.39555	0.67408	2.52828	30.05798	30.89348	4.142e+14	False	-27.92937	-3.21053
00052	60234.365142882	7.537e+06	1.53000	133.23567	2.75134	131.84264	154.45429	1.41023	0.67408	2.52828	30.05798	30.94829	4.142e+14	False	-23.50967	2.67778
00053	60234.365142882	7.536e+06	1.58736	137.68914	8.59824	141.27660	150.72627	1.43462	0.67408	2.52828	30.05798	31.01033	4.142e+14	False	-19.04727	8.54998
00054	60234.365142882	7.536e+06	1.65251	142.28251	14.39314	154.41216	145.33842	1.47259	0.67408	2.52828	30.05798	31.08229	4.142e+14	False	-14.44646	14.36832
00055	60234.365142882	7.535e+06	1.72936	147.11982	20.09541	171.76318	137.82982	1.52935	0.67408	2.52828	30.05798	31.16881	4.142e+14	False	-9.60347	20.09076
00056	60234.365142882	7.534e+06	1.82531	152.31963	25.65699	193.67857	127.58533	1.61059	0.67408	2.52828	30.05798	31.27840	4.142e+14	False	-4.40020	25.66824
00057	60234.365142882	7.533e+06	1.95521	158.02011	31.01748	219.92040	113.86929	1.71980	0.67408	2.52828	30.05798	31.42701	4.142e+14	False	1.30079	31.03982
00058	60234.365142882	7.532e+06	2.14983	164.38330	36.09919	249.03496	95.96071	1.85336	0.67408	2.52828	30.05798	31.64060	4.142e+14	False	7.66049	36.12787
00059	60234.365142882	7.531e+06	2.44394	171.59294	40.80026	277.81007	73.43862	1.99551	0.67408	2.52828	30.05798	31.90467	4.142e+14	False	14.86124	40.83134
00060	60234.365142882	7.530e+06	2.53815	179.83781	44.98779	301.48374	46.55703	2.11845	0.67408	2.52828	30.05798	31.96592	4.142e+14	False	23.09021	45.01896
00061	60234.365142882	7.529e+06	2.18286	189.26820	48.49499	315.12512	16.48364	2.19136	0.67408	2.52828	30.05798	31.67465	4.142e+14	False	32.49661	48.52638
00062	60234.365142882	7.528e+06	1.91220	199.91127	51.12818	315.56188	-14.81425	2.19382	0.67408	2.52828	30.05798	31.37799	4.142e+14	False	43.10825	51.16287
00063	60234.365142882	7.527e+06	1.74512	211.56488	52.69531	302.69167	-45.04395	2.12517	0.67408	2.52828	30.05798	31.18672	4.142e+14	False	54.72706	52.73908
00064	60234.365142882	7.526e+06	1.63114	223.74402	53.05640	279.52303	-72.20002	2.00484	0.67408	2.52828	30.05798	31.05853	4.142e+14	False	66.87535	53.11629
00065	60234.365142882	7.525e+06	1.54527	235.78075	52.17536	250.93474	-95.05165	1.86343	0.67408	2.52828	30.05798	30.96468	4.142e+14	False	78.89242	52.25730
00066	60234.365142882	7.524e+06	1.47585	247.05980	50.13526	221.74970	-113.28824	1.72925	0.67408	2.52828	30.05798	30.89103	4.142e+14	False	90.16590	50.24217
